username,full_text,cleaned_text
sekar_malam,Umur memang ngga ada yg tau nembe mau isuk pamit liburan..iki mau jam siji malah oleh kabar jare mengajukan pinjaman pinjol.. ,"['umur', 'memang', 'enggak', 'yang', 'tau', 'nembe', 'mau', 'isuk', 'pamit', 'libur', 'iki', 'mau', 'jam', 'siji', 'malah', 'kabar', 'jare', 'aju', 'pinjam', 'pinjam', 'online']"
Angelll_0011,Untuk kalian yang kejebak pinjol habis gaji dan hasil usaha tak kuat lagi gali tutup lobang pinjol Konsultasi bunda tiara solusinya Selesaikan tnpa habis uang pribadi Galbay dengan aman nyaman. Tanpa sebar data &amp; tdk ada dc lapangan kerumah #pinjol https://t.co/RVVoJMbbAt,"['kalian', 'jebak', 'pinjam', 'online', 'habis', 'gaji', 'hasil', 'usaha', 'tak', 'kuat', 'gali', 'tutup', 'lubang', 'pinjam', 'online', 'konsultasi', 'bunda', 'tiara', 'solusi', 'selesai', 'habis', 'uang', 'pribadi', 'gagal', 'bayar', 'aman', 'nyaman', 'sebar', 'data', 'ada', 'tagih', 'hutang', 'lapang', 'rumah']"
Angelll_0011,Untuk kalian yang masih habis habisan gali tutup pinjol Masih takut galbay pinjol Takut sebar data Takut ada dc Konsultasi Bunda tiara solusinya Galbay pinjol dengan Aman bersama bunda Tiara Medan #pinjol #galbaypinjol https://t.co/TmyqLtE1xw,"['kalian', 'habis', 'habis', 'gali', 'tutup', 'pinjam', 'online', 'masih', 'takut', 'gagal', 'bayar', 'pinjam', 'online', 'takut', 'sebar', 'data', 'takut', 'tagih', 'hutang', 'konsultasi', 'bunda', 'tiara', 'solusi', 'gagal', 'bayar', 'pinjam', 'online', 'aman', 'sama', 'bunda', 'tiara', 'medan']"
Angelll_0011,Untuk kalian yang sudah terlanjur kejebak pinjol ilegaalll sampai menumpuk puluhan apk Jangan sedih kami siap bantu galbay dengan aman tanpa sebar data Stop bayar pinjol ilegal galbay aman Konsultasi sebelum ada apk telat/galbay #pinjol #pinjamanonline https://t.co/14M8qQqCnq,"['kalian', 'sudah', 'lanjur', 'jebak', 'pinjam', 'online', 'ilegaal', 'tumpuk', 'puluh', 'jangan', 'sedih', 'siap', 'bantu', 'gagal', 'bayar', 'aman', 'sebar', 'data', 'stop', 'bayar', 'pinjam', 'online', 'ilegal', 'gagal', 'bayar', 'aman', 'konsultasi', 'ada', 'telat', 'gagal', 'bayar']"
Angelll_0011,Untuk para korban pinjol Jangan sampai semua kalian jual Sudahi galbay pinjol dengan aman Tanpa sebar data tdk neror kantor dan tdk ada dc kerumah Kami siap bantu &amp; kawal sampai tuntas Medan COD jauh tutor WA 081536624308 Data galbay kami skip #pinjol https://t.co/w7BG4Mjwob,"['para', 'korban', 'pinjam', 'online', 'jangan', 'semua', 'kalian', 'jual', 'sudah', 'gagal', 'bayar', 'pinjam', 'online', 'aman', 'sebar', 'data', 'neror', 'kantor', 'tidak', 'tagih', 'hutang', 'rumah', 'siap', 'bantu', 'kawal', 'tuntas', 'medan', 'cod', 'jauh', 'tutor', 'wa', 'data', 'gagal', 'bayar', 'skip']"
Angelll_0011,Untuk yang kejebak pinjol cape gali tutup lobang sampai pinjol menumpuk Stop gali tutup pinjol Stop jual sana sini Bunda tiara solusinya Galbay pinjol dengan aman Bersama bunda tiara Kawal sampai Tuntas #pinjol #galbaypinjol #jokipinjol #pinjamanonline https://t.co/rUjSu30M1A,"['yang', 'jebak', 'pinjam', 'online', 'capek', 'gali', 'tutup', 'lubang', 'pinjam', 'online', 'tumpuk', 'stop', 'gali', 'tutup', 'pinjam', 'online', 'stop', 'jual', 'sana', 'sini', 'bunda', 'tiara', 'solusi', 'gagal', 'bayar', 'pinjam', 'online', 'aman', 'sama', 'bunda', 'tiara', 'kawal', 'tuntas']"
WindahThePooh,Untung bukan promosi pinjol atau judol,"['untung', 'bukan', 'promosi', 'pinjam', 'online', 'judi', 'online']"
BevBevler,Update pinjol lagi. Sekian lama setelah drama tarik ulur. Cukup ya untuk kamu apk setan https://t.co/fgMwwCeIo3,"['update', 'pinjam', 'online', 'sekian', 'lama', 'drama', 'tarik', 'ulur', 'cukup', 'untuk', 'kamu', 'setan']"
karduspizzahut,Update pinjol per 30 Mei 2024 Indodana Krepin Uatas Rucep Singa Spinjam Spaylater (2x byr) Traveloka (2x byr) Tunaiku (2x byr) Kredifazz (3x byr) Easycash Adakami Adapundi Cashcepat Pinjamyuk Danrup Uku lunas galbay #pinjol #uatas,"['update', 'pinjam', 'online', 'per', 'mei', 'indodana', 'krepin', 'uatas', 'rucep', 'singa', 'kali', 'bayar', 'traveloka', 'kali', 'bayar', 'tunai', 'kali', 'bayar', 'kredifazz', 'kali', 'bayar', 'easycash', 'adapundi', 'cashcepat', 'pinjamyuk', 'danrup', 'uku', 'lunas', 'gagal', 'bayar']"
laiinaa27,UPDATE UPDATE hari ini jadwal bayar-bayar pinjol Mau apresiasi diri sendiri karna kerja mampus ampe ga tidur beberapa bulan ini THANK YOU TUHAANN AND MYSELF TOOO,"['update', 'update', 'hari', 'jadwal', 'bayar', 'bayar', 'pinjam', 'online', 'mau', 'apresiasi', 'diri', 'sendiri', 'kerja', 'mampus', 'enggak', 'tidur', 'beberapa', 'bulan', 'thank', 'you', 'tuhaann', 'and', 'myself']"
Haegeu_,Upick nih kaya perkumpulan iklan pinjol aja,"['upick', 'nih', 'kayak', 'kumpul', 'iklan', 'pinjam', 'online']"
chimkoobunny,Urusin judol pinjol aja anjir bikin orang sengsara bunuh diri,"['urus', 'judi', 'online', 'pinjam', 'online', 'bikin', 'orang', 'sengsara', 'bunuh', 'diri']"
rajapeanutbuter,US - AUS bikin AUKUS. China bikin reaktor nuklir mengambang. Indonesia belom bisa berantas pinjol dan judol.. Laut China Selatan dan Tantangan Menjaga Kedaulatan di Teras Depan. Baca di https://t.co/vfxOucwhD1,"['us', 'aus', 'bikin', 'aukus', 'china', 'bikin', 'reaktor', 'nuklir', 'ambang', 'bisa', 'berantas', 'pinjam', 'online', 'judi', 'online', 'laut', 'china', 'selatan', 'tantang', 'jaga', 'daulat', 'teras', 'depan', 'baca']"
blueming_dayyy,user @iikyeomburuu terpantau sedang menggunakan no whatsapp gw untuk pinjol ,"['user', 'pantau', 'sedang', 'guna', 'gue', 'pinjam', 'online']"
PungkasB,UTAMAKAN YG TERJERAT PINJOL. MINIMAL TERJERAT SI PERAN UTAMA (kranjang oren).,"['utama', 'jerat', 'pinjam', 'online', 'minimal', 'jerat', 'sih', 'peran', 'utama', 'kranjang']"
ahyaudahlaaahh,utang 3 5jt di indodana kubayar 350/bulan wkwk dc nya ngomel terus tp ya mo gimana lagi kaaan? Kebutuhan hidup tetap berjalan.. maaf mas dc : ) #pinjol,"['utang', 'juta', 'indodana', 'bayar', 'bulan', 'wkwk', 'tagih', 'hutang', 'nya', 'ngomel', 'terus', 'ya', 'mau', 'bagaimana', 'kan', 'butuh', 'hidup', 'tetap', 'jalan', 'maaf', 'mas', 'tagih', 'hutang']"
dolpheenid,Utang lunas hingga 29 Juta? Impian semua #PejuangLunas pastinya pengen lepas jeratan dari Utang apalagi Utang yang sangkut paut sa a Pinjol‍ Yuk mari kita optimis untuk Lunas Utang di tahun ini! #utang #pinjol #jasamediasi https://t.co/vTBEFAyejH,"['utang', 'lunas', 'hingga', 'juta', 'impi', 'semua', 'pasti', 'pengin', 'lepas', 'jerat', 'utang', 'utang', 'sangkut', 'paut', 'sa', 'a', 'pinjam', 'online', 'yuk', 'kita', 'optimis', 'lunas', 'utang', 'tahun']"
littlepastel_,utang ratusan juta pinjol pake atas nama bapak sampe skrg ratusan nomer nelpon nomer bapak ibuku serifikat rumah digadain buat bayar utang mbaku padahal aku juga ada utang 13 jt tapi bapak ibu gak tau aku takut kalau didatengin,"['utang', 'ratus', 'juta', 'pinjam', 'online', 'pakai', 'atas', 'nama', 'bapak', 'sekarang', 'ratus', 'nomor', 'nelpon', 'nomor', 'bapak', 'ibu', 'serifikat', 'rumah', 'digadain', 'buat', 'bayar', 'utang', 'mbaku', 'padahal', 'aku', 'ada', 'utang', 'juta', 'bapak', 'ibu', 'enggak', 'tau', 'aku', 'takut', 'kalau', 'datang']"
cnbcindonesia,Video: Nasib Gen Z Masa Kini Susah Dapat Kerja-Kejerat Pinjol https://t.co/9JJwF0TfAf,"['video', 'nasib', 'gen', 'masa', 'kini', 'susah', 'kerja', 'jerat', 'pinjam', 'online']"
CNNIndonesia,Wacana pembentukan student loan mengemuka lagi dipicu oleh tingginya biaya kuliah. Hal ini imbas dari penerapan uang kuliah tunggal dan jerat pinjaman online yang dialami mahasiswa belakangan ini. Lantas apa itu student loan? https://t.co/3HZFdqxz3J #Ekopedia #CNNIndonesia https://t.co/E6xoRbKM5o,"['wacana', 'bentuk', 'ajar', 'pinjam', 'muka', 'picu', 'tinggi', 'biaya', 'kuliah', 'imbas', 'terap', 'uang', 'kuliah', 'tunggal', 'jerat', 'pinjam', 'online', 'alami', 'mahasiswa', 'belakang', 'ini', 'lantas', 'apa', 'ajar', 'pinjam']"
ReverieSullyoon,Waduh aku takut kalau tukeran NIK nanti Kak Jake jadiin buat jaminan pinjol... :O yang bener tuh tukeran stamp kitte aja!,"['waduh', 'aku', 'takut', 'kalau', 'tukeran', 'nik', 'kak', 'jake', 'jadi', 'buat', 'jamin', 'pinjam', 'online', 'o', 'benar', 'tuh', 'tukeran', 'stamp', 'kitte']"
adaSUPASSARAAA,Wah gapernah inimah euy sieun dipake buat yg engg engg (pinjol),"['enggak', 'pernah', 'inimah', 'euy', 'sieun', 'pakai', 'buat', 'engg', 'engg', 'pinjam', 'online']"
maudyaulya,walaupun gue mencoba untuk ikutin arus aja (karena udah nyemplung) pas tau cara main melia ini yang suka maksain orang buat kuras tabungan/pake pinjol/jual aset ditambah gimana mereka meremehkan semua pekerjaan lain di luar melia di situ gue merasa sangat tidak nyaman,"['walaupun', 'gue', 'coba', 'ikut', 'arus', 'karena', 'nyemplung', 'pas', 'tau', 'cara', 'main', 'melia', 'yang', 'suka', 'paksa', 'orang', 'buat', 'kuras', 'tabung', 'pakai', 'pinjam', 'online', 'jual', 'aset', 'tambah', 'bagaimana', 'remeh', 'semua', 'kerja', 'luar', 'melia', 'di', 'situ', 'gue', 'rasa', 'sangat', 'nyaman']"
guardiamoavant,Walaupun ini hanya lucu-lucuan tapi bisa dibayangkan kalo pada resign serempak bakal sekacau apa terutama tiap individu yang ga bisa memenuhi kebutuhan hidupnya. Akhirnya ngutang dan pinjol lagi.,"['walaupun', 'hanya', 'lucu', 'lucu', 'bayang', 'kalau', 'henti', 'serempak', 'bakal', 'kacau', 'apa', 'utama', 'tiap', 'individu', 'enggak', 'bisa', 'penuh', 'butuh', 'hidup', 'akhir', 'hutang', 'pinjam', 'online']"
Muhibbin_A,Warga BU &gt; ambil pinjol berbunga riba Negara BU &gt; himpun dana wajib dari rakyat tanpa bunga menyala negaraku ,"['warga', 'bu', 'ambil', 'pinjam', 'online', 'bunga', 'riba', 'negara', 'bu', 'himpun', 'dana', 'wajib', 'rakyat', 'bunga', 'nyala', 'negara']"
candykuq,warga twiter Pinpri atau gestun allpayment Tanpa bunga pencairan cepat Buat yang mau ajuin pinjaman Bagi yang butuh modal #pinjamanuang #butuhdana #pinpri #zonauangᅠᅠ #pinjamanpribadi #butuhuang #galbaypinjol #pinjamanpribadi #pinjol #hutang #dana_pelajar,"['warga', 'twiter', 'pinpri', 'gestun', 'allpayment', 'bunga', 'cair', 'cepat', 'buat', 'mau', 'aju', 'pinjam', 'yang', 'butuh', 'modal']"
candykuq,warga twiter Pinpri atau gestun payleter allpayment Tanpa bunga pencairan cepat Buat yang mau ajuin pinjaman Bagi yang butuh modal #pinjamanuang #butuhdana #pinpri #zonauangᅠᅠ #pinjamanpribadi #butuhuang #galbaypinjol #pinjamanpribadi #pinjol #hutang #dana_pelajar,"['warga', 'twiter', 'pinpri', 'gestun', 'payleter', 'allpayment', 'bunga', 'cair', 'cepat', 'buat', 'mau', 'aju', 'pinjam', 'yang', 'butuh', 'modal']"
karinaapuq,Warga twiter yang butuh pinpri atau gestun allpayment Bagi yang butuh modal Atau pelajar juga boleh Pencairan gak sampai 10 menit #pinjamanuang #butuhdana #pinpri #zonauangᅠᅠ #pinjamanpribadi #butuhuang #galbaypinjol #pinjamanpribadi #pinjol #hutang #dana_pelajar https://t.co/3IHH24Peip,"['warga', 'twiter', 'butuh', 'pinpri', 'gestun', 'allpayment', 'yang', 'butuh', 'modal', 'ajar', 'boleh', 'cair', 'enggak', 'menit']"
capebangetpelis,weekday gini harus siap pasti ada aja yang nagih pinjol w gatau ini dari apk apa #pinjol https://t.co/cIs5K4VFuj,"['weekday', 'begini', 'siap', 'ada', 'yang', 'nagih', 'pinjam', 'online', 'gue', 'enggak', 'tau', 'dari', 'apa']"
FeelersSully,Wht tau gitu aku pinjol daritadi????,"['wht', 'tau', 'aku', 'pinjam', 'online', 'daritadi']"
bieiser,wkwk bangkee channel tele jastip thailand langganan gue berubah jadi channel pinjol anjrittt awalnya si owner bilang close dulu karena becuk lagi ngaco sekarang malah..... ,"['wkwk', 'bangkee', 'channel', 'jastip', 'thailand', 'langgan', 'gue', 'ubah', 'jadi', 'channel', 'pinjam', 'online', 'anjrit', 'awal', 'sih', 'owner', 'bilang', 'close', 'dulu', 'becuk', 'aco', 'sekarang', 'malah']"
phdbangtan,Wkwk bullshit... rektor yg nawarin pinjol di bandung aja kekayaannya sama kayak ganjar 15M.... dipikir2 dua perempuan ini sama2 ga peka yaa - lol alumni kampus gajah yg ga bangga sama alma yg skg,"['wkwk', 'bullshit', 'rektor', 'tawar', 'pinjam', 'online', 'bandung', 'kaya', 'sama', 'kayak', 'ganjar', 'sama', 'pikir', 'perempuan', 'sama', 'enggak', 'peka', 'alumni', 'kampus', 'gajah', 'enggak', 'bangga', 'sama', 'alma', 'sekarang']"
atthenav,Wkwkwk nomer nya dah ku blokir malah telpon di hp mbah beneran kayak di teror pinjol padahal ga pernah ngutang dikejar suruh cari uang 30 juta kek enak banget ngomongnya suruh jual sawah mbah buyut padahal udah jual kayu di kebon mbah buyut ngotak dong plis,"['wkwkwk', 'nomor', 'nya', 'deh', 'ku', 'blokir', 'malah', 'telpon', 'hp', 'mbah', 'benar', 'kayak', 'teror', 'pinjam', 'online', 'padahal', 'enggak', 'pernah', 'hutang', 'kejar', 'suruh', 'cari', 'uang', 'juta', 'kayak', 'enak', 'banget', 'omong', 'suruh', 'jual', 'sawah', 'mbah', 'buyut', 'padahal', 'jual', 'kayu', 'kebon', 'mbah', 'buyut', 'pakai', 'otak', 'dong']"
rebibillyhills,Wkwkwkw aduh takut takabur tapi ini rill abis ganti pp jadi wnagi ni akun ,"['wkwkwkw', 'aduh', 'takut', 'takabur', 'ini', 'rill', 'habis', 'ganti', 'jadi', 'wnagi', 'nih', 'akun']"
ninanenen,Wow cukup kaget lho barusan ditelepon Collection @bankbsi_id tapi mirip2 sama pinjol kelakuannya. Bentak2 motong2 pembicaraan orang ngatain nasabah. Yakin nih Syariah? Padahal kredit ditangguhkan karena lagi proses internal di cabang tapi dia dengerin penjelasan aja ga mau.,"['wow', 'cukup', 'kaget', 'loh', 'barusan', 'telepon', 'collection', 'mirip', 'sama', 'pinjam', 'online', 'laku', 'bentak', 'motong', 'bicara', 'orang', 'katai', 'nasabah', 'yakin', 'nih', 'syariah', 'padahal', 'kredit', 'tangguh', 'lagi', 'proses', 'internal', 'cabang', 'dia', 'dengar', 'jelas', 'enggak', 'mau']"
aiueoplok,ya gak heran gak sih orang2 tuh banyak yg pinjol judi lah negaranya aja kek tai gini,"['enggak', 'heran', 'enggak', 'sih', 'orang', 'tuh', 'banyak', 'pinjam', 'online', 'judi', 'lah', 'negara', 'kayak', 'tahi', 'begini']"
kulitayammekdi_,Ya kira tmnku kalo aku lagi cerita doi dy smgt ngerosting org lalu dia lebih semangat . Plis jangan pinjol lagi ya lengg.. https://t.co/cPl8LzIHE3,"['kira', 'tmnku', 'kalau', 'aku', 'cerita', 'doi', 'smgt', 'ngerosting', 'orang', 'lalu', 'lebih', 'semangat', 'jangan', 'pinjam', 'online', 'ya', 'lengg']"
pinjollaknat,Ya ngambil pajak perusahaan pinjol.,"['ngambil', 'pajak', 'usaha', 'pinjam', 'online']"
cennu_,ya walaupun ini cuma klinik. kita kan kerja sama ama bpjs. jadi mulai dari no kis ampe nik bahkan nama ibu ampe alamat semua bakal gwah tanyain coyyy terus si pasien nanya buat apa mba? THAT BUAT APA MBA?????? BUAT PINJOL !!!,"['walaupun', 'cuma', 'klinik', 'kan', 'kerja', 'sama', 'sama', 'jadi', 'mulai', 'tidak', 'kis', 'nik', 'bahkan', 'nama', 'ibu', 'alamat', 'semua', 'bakal', 'gwah', 'tanya', 'terus', 'sih', 'pasien', 'tanya', 'buat', 'apa', 'mbak', 'that', 'buat', 'apa', 'mbak', 'buat', 'pinjam', 'online']"
hy_its_mi,Yang harus sangat disyukuri sekarang walaupun belum bisa lunas pinjol ini. Alhamdulillah diberi kesehatan pekerjaan dan hutang yang tidak bertambah,"['harus', 'sangat', 'syukur', 'sekarang', 'walaupun', 'bisa', 'lunas', 'pinjam', 'online', 'alhamdulillah', 'beri', 'sehat', 'kerja', 'hutang', 'tidak', 'tambah']"
Angelll_0011,Yang kejebak pinjol sudah menumpuk stop perpanjangan galbay aman Jika tak siap malus sbar data konsultasi sebelum terlambat backup cloning aman galbay pinjol tanpa malu sebar data tdk ada c kerumah #pinjol #pinjamanonline #galbaypinjol https://t.co/qVr3QeiIEq,"['jebak', 'pinjam', 'online', 'tumpuk', 'stop', 'panjang', 'gagal', 'bayar', 'aman', 'tak', 'siap', 'malus', 'sbar', 'data', 'konsultasi', 'lambat', 'backup', 'cloning', 'aman', 'gagal', 'bayar', 'pinjam', 'online', 'malu', 'sebar', 'data', 'ada', 'sih', 'rumah']"
Angelll_0011,Yang kejebal banyak pinjol. Ilegaal bunga tinggi tenor pendek terlanjur kejebak sampai gak kuat lagi Mau galbay tak siap sebar data tak siap neror kantor kontak mertua saudara org tua . Galbay dengan aman Bunda tiara solusinya Kami siap bantu galbay dengan aman,"['kejebal', 'banyak', 'pinjam', 'online', 'ilegaal', 'bunga', 'tinggi', 'tenor', 'pendek', 'lanjur', 'jebak', 'enggak', 'kuat', 'mau', 'gagal', 'bayar', 'tak', 'siap', 'sebar', 'data', 'tak', 'siap', 'neror', 'kantor', 'kontak', 'mertua', 'saudara', 'orang', 'tua', 'gagal', 'bayar', 'aman', 'bunda', 'tiara', 'solusi', 'siap', 'bantu', 'gagal', 'bayar', 'aman']"
ryusron90,Yang kena Dosen lagi kan... Udah di kejar kejar administrasi dengan minus gaji.. Dikejar kejar pinjol juga... But FYI.. sekarang ini pun sebelum ada pinjol.. saat mahasiswa banyak yg nunggak bayar.. yang di teken dosen dan kaprodinya.. Macem dibayar mahal aja..,"['kena', 'dosen', 'kan', 'di', 'kejar', 'kejar', 'administrasi', 'minus', 'gaji', 'kejar', 'kejar', 'pinjam', 'online', 'but', 'fyi', 'sekarang', 'pun', 'ada', 'pinjam', 'online', 'mahasiswa', 'banyak', 'nunggak', 'bayar', 'di', 'teken', 'dosen', 'kaprodinya', 'macam', 'bayar', 'mahal']"
nonoowz,Yang lagi cari pinpri atau need pinpri untuk pembayaran pinjol/paylatter dan butuh dana pinjam/dana talang bisa dm ya sebut nama (nominal menyesuaikan) #pinpri,"['lagi', 'cari', 'pinpri', 'need', 'pinpri', 'bayar', 'pinjam', 'online', 'paylatter', 'butuh', 'dana', 'pinjam', 'dana', 'talang', 'pesan', 'langsung', 'sebut', 'nama', 'nominal', 'sesuai']"
Pengendiemaja,yang masih maju mundur pinjem uang di aplikasi pinjaman online legal nih lihat! Pake Indodana udah 1 tahunan silakan dibaca sendiri di bawah untuk cara ajuinnya https://t.co/5gxwMSakST,"['masih', 'maju', 'mundur', 'pinjam', 'uang', 'aplikasi', 'pinjam', 'online', 'legal', 'nih', 'lihat', 'pakai', 'indodana', 'tahun', 'sila', 'baca', 'sendiri', 'bawah', 'cara', 'ajuinnya']"
Angelll_0011,Yang mau bunda bantu langsung WA 081536624308 Kawal sampai tuntas Medan COD jauh tutor #pinjol #korbanpinjol #galbaypinjol #jokipinjol https://t.co/5dRk9SSrWI,"['mau', 'bunda', 'bantu', 'langsung', 'wa', 'kawal', 'tuntas', 'medan', 'cod', 'jauh', 'tutor']"
Angelll_0011,Yang mau bunda bantu Tuntas pinjol galbay pinjol Dengan aman langsung konsultasi Medan COD jauh tutor Kawal sampai akhir Sudahi pinjol mu Konsultasi 081536624308 #pinjol #galbaypinjol #korbanpinjol https://t.co/f5jeG1oBLf,"['mau', 'bunda', 'bantu', 'tuntas', 'pinjam', 'online', 'gagal', 'bayar', 'pinjam', 'online', 'aman', 'langsung', 'konsultasi', 'medan', 'cod', 'jauh', 'tutor', 'kawal', 'akhir', 'sudah', 'pinjam', 'online', 'mu', 'konsultasi']"
Angelll_0011,Yang mau di bantu galbay pinjol nya dengan aman Tanpa sebar data &amp; tidak ada dc kerumah Langsung konsuktasi cek bio Medan COD jauh tutor kawal sampai akhir Bunda tiara 081536624308 #pinjol #galbaypinjol #jokipinjol https://t.co/3aTByOQEhP,"['mau', 'bantu', 'gagal', 'bayar', 'pinjam', 'online', 'nya', 'aman', 'sebar', 'data', 'ada', 'tagih', 'hutang', 'rumah', 'langsung', 'konsuktasi', 'cek', 'bio', 'medan', 'cod', 'jauh', 'tutor', 'kawal', 'akhir', 'bunda', 'tiara']"
cl0udd365,yang mau dibantu ngegalbay pinjol ilegalnya bisa lgsg chat aku di teleku ya @clouud11 yg udah terlanjur ada tagihan di ilegal juga bisa asal belum ada jatuh tempo dan galbay masih bisa aku usahakan ya #jokipinjol #zonauang https://t.co/sexIymjWq4,"['mau', 'bantu', 'ngegalbay', 'pinjam', 'online', 'ilegal', 'langsung', 'chat', 'aku', 'teleku', 'yang', 'lanjur', 'tagih', 'ilegal', 'bisa', 'asal', 'ada', 'jatuh', 'tempo', 'gagal', 'bayar', 'bisa', 'aku', 'usaha']"
nolnamsejahtera,YANG MAU DIBANTU PERMASALAHAN PINJOL NYA BISA DATANG KE KANTOR KAMI UNTUK INFO LEBIH LANJUT https://t.co/0gNaWwMiIm ( Vriska ) #kredivo #pinjol #galbay #hutang #galbaypinjol #akulaku #spinjam #adakami #easycash #spaylater https://t.co/7LGLUGW93g,"['mau', 'bantu', 'masalah', 'pinjam', 'online', 'nya', 'datang', 'kantor', 'untuk', 'info', 'lebih', 'lanjut', 'vriska']"
kanggubris,Yang mau dibantu pinjol legal dan ilegal gass PC 085695237873 fee di akhir #jokimurah #jokipinjol #pinjol,"['mau', 'bantu', 'pinjam', 'online', 'legal', 'ilegal', 'gass', 'pc', 'biaya', 'akhir']"
Angelll_0011,Yang mau dii bantu langsung konsultasi Galbay pinjol untas dengan aman Tanpa sebar data dan tdk ada dc lapangan kerumah Kawal sampaikan akhir Bunda tiara solusinya https://t.co/oEZvroiMlZ,"['mau', 'bantu', 'langsung', 'konsultasi', 'gagal', 'bayar', 'pinjam', 'online', 'untas', 'aman', 'sebar', 'data', 'tidak', 'tagih', 'hutang', 'lapang', 'rumah', 'kawal', 'sampai', 'akhir', 'bunda', 'tiara', 'solusi']"
bnrbgt,Yang mau joki pinjol curhat konsultasi silahkan langsung chat aja yah. Aku nampung kok hehe konsul atau curhat free joki pinjol fee akhir #zonauang #zonajajan #jokipinjol,"['mau', 'joki', 'pinjam', 'online', 'curhat', 'konsultasi', 'sila', 'langsung', 'chat', 'ya', 'aku', 'nampung', 'kok', 'konsultasi', 'curhat', 'free', 'joki', 'pinjam', 'online', 'biaya', 'akhir']"
maccgeeato,Yang mau kuliah suruh pinjol yg udah kerja suruh dipotong buat simpenan beli rumah dipake dulu ama pemrenta pas mo diambil ilang dikorupsi. *tariknafas.. hembuskan,"['mau', 'kuliah', 'suruh', 'pinjam', 'online', 'sudah', 'kerja', 'suruh', 'potong', 'buat', 'simpenan', 'beli', 'rumah', 'pakai', 'dulu', 'sama', 'pemrenta', 'pas', 'mau', 'ambil', 'hilang', 'korupsi', 'tariknafas', 'hembus']"
